name,resultv,latency,inlen,outlen,mem,tprocess2,tprocess3,tkafka,kafkalen,tdatabase,resulsetlen,numthread,tranrate,loadcpu,freemem
1678831439056,200,1061,12782,12243,36714.3828125,107,8,880,98,66,11704,3,70,0.025426899332423876,646610944
1678831440701,200,846,4602,8167,21075.609375,725,8,67,99,46,11732,3,70,0.035151899513036516,646983680
1678831442673,200,1062,8822,4419,22751.125,495,234,299,251,34,17,3,70,0.07603388936288077,621797376
1678831444532,200,317,8462,4239,24366.5,215,14,55,222,33,17,3,70,0.044566625293626316,655921152
1678831445838,200,222,4182,2099,25861.5625,86,38,63,280,35,17,3,70,0.05859345703271484,674496512
1678831447822,200,1108,6482,6686,30704.90625,340,211,520,42,37,6890,3,70,0.04409311789228561,651141120
1678831449679,200,3345,11082,5549,32491.3046875,770,158,2379,240,38,17,3,70,0.04124860817296359,617041920
1678831452969,200,2098,13122,6569,38759.59375,1030,914,73,274,81,17,3,70,0.03371093718185303,658714624
1678831455859,200,1119,7842,3929,38759.59375,924,5,80,132,109,17,3,70,0.028582386786309234,628023296
1678831450974,200,1341,4262,7955,20098.390625,779,7,315,98,240,11648,3,70,0.03371093718185303,658714624
1678831459750,200,1185,16782,8399,22545.796875,890,101,148,273,46,17,3,70,0.03820774154287487,644493312
1678831459913,200,746,19422,15493,33237.109375,457,93,77,97,119,11564,3,70,0.03820774154287487,648511488
1678831461010,200,1179,18802,9409,34439.0625,1065,5,76,170,33,17,3,70,0.07638942531240886,626958336
1678831464905,200,2028,11282,5649,36539.265625,1045,100,852,173,31,17,3,70,0.033743008067630885,609869824
1678831465065,200,1545,5462,2739,38292.078125,531,846,62,209,106,17,3,70,0.033743008067630885,661344256
1678831466148,200,901,242,1416,39331.046875,638,21,136,14,106,2590,3,70,0.05902274880110417,637444096
1678831470046,200,1004,6122,9156,25138.3671875,655,41,153,103,155,12190,3,70,0.03220219928208915,593866752
1678831470398,200,2426,2182,1099,26532.609375,504,13,1877,146,32,17,3,70,0.09713468875781096,609050624
1678831471289,200,449,10082,5049,28071.2109375,356,21,40,251,32,17,3,70,0.05977439517397792,675405824
1678831475189,200,4709,12242,6129,30162.0546875,107,213,4312,251,77,17,3,70,0.031110071564613106,648728576
1678831475698,200,1149,15622,7811,32872.34375,313,73,676,0,87,0,3,70,0.06913701518359473,658112512
1678831477194,200,1071,1662,839,32879.625,751,28,83,152,209,17,3,70,0.02411558565477892,681857024
1678831482604,200,431,122,3851,38234.0390625,242,88,63,48,38,7580,3,70,0.036057808802151516,659722240
1678831483591,200,1403,11422,5719,41217.640625,278,33,1052,124,40,17,3,70,0.06883202299187804,671092736
1678831483877,200,1305,5662,2839,41229.78125,990,26,229,231,60,17,3,70,0.04320292026856134,669839360
1678831487759,200,303,6062,9126,26683.03125,62,59,65,103,116,12190,3,70,0.036666122695054384,668725248
1678831488802,200,1076,19282,12009,30140.890625,956,64,21,25,35,4736,3,70,0.07003854677116085,665702400
1678831489023,200,992,3482,3036,31736.0625,206,14,737,14,35,2590,3,70,0.03511220963326224,676769792
1678831492893,200,3555,12462,7294,34029.7890625,813,26,2515,12,201,2126,3,70,0.04333397477520909,665632768
1678831493957,200,8161,10062,10407,19113.46875,7043,150,913,88,55,10752,3,70,0.032577591417738465,492544000
1678831494819,200,8992,9582,4799,19115.5,165,769,7942,143,116,17,3,70,0.032577591417738465,502710272
1678831499229,200,1421,9262,4639,20253.0703125,218,69,1102,130,32,17,3,70,0.011678480305917994,577396736
1678831509778,200,9061,10002,5009,23516.640625,70,4,8954,229,33,17,3,70,0.04627985038008222,581148672
1678831509654,200,10289,16262,10963,26729.7421875,1148,206,8133,30,802,5664,3,70,0.04627985038008222,568823808
1678831510951,200,13377,1162,589,27510.9296875,835,7905,4608,160,29,17,3,70,0.07412688693167552,584912896
1678831522650,200,3185,1442,729,30356.6875,2044,34,1033,132,74,17,3,70,0.016489132430842768,682827776
1678831521737,200,2118,12122,12054,40645.65625,1010,3,1048,101,57,11987,3,70,0.016489132430842768,679157760
1678831527176,200,2032,5642,2829,42297.6953125,481,248,1272,167,31,17,3,70,0.03722463485834523,631271424
1678831530724,200,8187,2002,1009,20216.6640625,878,15,7252,128,42,17,3,70,0.03207907429827884,638705664
1678831531736,200,7350,12442,6541,20978.828125,3758,2076,1472,4,44,640,3,70,0.043743035408874344,662007808
1678831533711,200,5294,11822,5919,21000.6015625,530,3757,965,287,42,17,3,70,0.03563283922462942,649498624
1678831543914,200,2001,762,4847,29851.1953125,1181,12,769,69,39,8932,3,70,0.018077016141997002,833015808
1678831543970,200,2274,19142,9579,30413.7890625,749,937,260,246,328,17,3,70,0.018077016141997002,837361664
1678831544070,200,2077,12562,10439,36332.578125,433,761,846,62,37,8316,3,70,0.018077016141997002,837689344
1678831549064,200,2001,13382,13525,25080.5,89,15,1812,119,85,13669,3,70,0.04243457156475557,814538752
1678831549941,200,2262,2162,1089,27550.0,1104,152,974,169,32,17,3,70,0.08667711291526889,813326336
1678831549197,200,2308,12942,6479,27566.4140625,1145,151,982,281,30,17,3,70,0.08667711291526889,827047936
1678831554910,200,2113,6482,6881,32859.6484375,209,193,1673,45,38,7280,3,70,0.04730593499167113,797745152
1678831556982,200,3344,10142,11296,19932.1875,2811,41,353,106,139,12451,3,70,0.03728586973583177,839430144
1678831556936,200,4344,1662,4591,24439.96875,77,6,4146,48,115,7520,3,70,0.03728586973583177,836431872
1678831561056,200,2075,4242,2129,25607.9296875,726,1030,277,167,42,17,3,70,0.022937456565632244,793903104
1678831565170,200,444,8142,10079,37459.6171875,306,5,80,102,53,12016,3,70,0.04661979734054137,783777792
1678831566170,200,589,12362,6189,39072.46875,129,369,53,269,38,17,3,70,0.0374522193573971,789516288
1678831567098,200,557,4762,2389,40437.515625,455,9,60,182,33,17,3,70,0.10470337077586009,791363584
1678831570322,200,743,4222,2119,41926.90625,212,6,457,270,68,17,3,70,0.025967806434824093,824737792
1678831571322,200,1929,3882,1949,43895.4609375,93,55,1747,207,33,17,3,70,0.049670595960866606,827854848
1678831572282,200,1901,11082,5549,45352.65625,948,813,84,145,56,17,3,70,0.028419366318520184,853876736
1678831575469,200,1266,13082,6549,19836.0546875,252,75,905,279,34,17,3,70,0.04106385367486405,863428608
1678831578572,200,4069,1562,789,22606.828125,1437,262,2338,122,32,17,3,70,0.044022255699067224,845987840
1678831579662,200,4351,16282,8149,23623.7421875,1086,1253,1980,125,32,17,3,70,0.03608458364972296,842719232
1678831580784,200,4724,10042,5029,24693.015625,1972,1086,1635,261,31,17,3,70,0.04093388923332612,857464832
1678831586049,200,972,1582,799,26211.90625,298,193,438,156,43,17,3,70,0.024665564031139554,840429568
1678831588030,200,316,14682,7349,27589.6015625,134,57,92,174,33,17,3,70,0.07123911428339555,844685312
1678831589655,200,196,18502,9259,29167.7890625,109,3,47,249,37,17,3,70,0.04988808466280955,823635968
1678831591204,200,1042,8142,4079,30732.4296875,82,57,870,210,33,17,3,70,0.051738492829392586,820039680
1678831593180,200,406,12762,6389,32200.984375,245,55,71,141,35,17,3,70,0.03413220699275171,830418944
1678831594801,200,314,1382,3641,36027.25,63,35,180,32,36,5900,3,70,0.04979292199270349,840290304
1678831596344,200,1891,1902,959,37665.3359375,118,225,1508,265,40,17,3,70,0.05888026404120012,835756032
1678831598327,200,1108,14302,7159,39398.4765625,101,89,885,129,33,17,3,70,0.033466283026253464,824946688
1678831599953,200,1221,15062,10976,44272.9609375,308,169,708,42,36,6890,3,70,0.03828580439421117,824430592
1678831601489,200,1121,11662,8634,20955.8828125,294,31,753,30,43,5606,3,70,0.03435138862210401,824012800
1678831603859,200,816,13022,6519,22684.2734375,341,157,285,129,33,17,3,70,0.04898011169949136,817156096
1678831605088,200,901,13782,6899,24070.6171875,334,65,468,147,34,17,3,70,0.0759722195322429,817414144
1678831606632,200,257,10222,5119,25552.625,126,35,62,137,34,17,3,70,0.03188773093058297,819953664
1678831609015,200,1947,7162,3589,27721.2421875,71,69,1751,261,56,17,3,70,0.04025197891023473,823296000
1678831610237,200,2148,19942,9979,29144.6796875,1058,914,142,267,34,17,3,70,0.05021920885542227,817270784
1678831611773,200,1222,11382,6467,30431.203125,357,131,700,9,34,1552,3,70,0.052550763617248156,819539968
1678831614735,200,209,18462,9239,31927.84375,99,30,47,139,33,17,3,70,0.03758574920210824,812302336
1678831615865,200,1204,10782,5399,34906.0,740,19,401,232,44,17,3,70,0.05986654836398134,808820736
1678831616912,200,1965,3442,6271,41196.5625,892,104,933,70,35,9100,3,70,0.043644760262474304,825098240
1678831619893,200,2966,17282,8649,42842.0546875,149,7,2776,163,34,17,3,70,0.03765775563817943,792928256
1678831621014,200,1002,8802,10365,29173.453125,442,49,467,101,44,11929,3,70,0.036178267050588936,829300736
1678831622062,200,1841,6962,3489,29640.921875,518,364,927,263,32,17,3,70,0.036178267050588936,829300736
1678831626041,200,1007,13762,7372,31504.265625,94,26,738,6,149,982,3,70,0.051839468277036206,816836608
1678831628054,200,1405,6242,3129,32844.3359375,1018,31,271,132,85,17,3,70,0.019040612450408497,789590016
1678831628941,200,1121,11222,9566,38218.4921875,206,263,610,52,42,7910,3,70,0.10513674997965847,806522880
1678831632008,200,1931,13702,6859,39984.96875,188,14,1591,273,138,17,3,70,0.04476118867382935,787628032
1678831634091,200,409,3862,1939,41393.4375,300,35,38,140,36,17,3,70,0.05593190224310038,781398016
1678831633223,200,3266,9162,10335,25624.71875,340,1187,1690,96,49,11508,3,70,0.05593190224310038,781295616
1678831637166,200,1026,15402,7709,27354.25,826,6,98,210,96,17,3,70,0.03644255191819231,791011328
1678831639227,200,1263,15702,7859,28624.0390625,294,13,921,195,35,17,3,70,0.05702578530046006,788058112
1678831641105,200,213,602,309,30005.953125,111,17,48,131,37,17,3,70,0.04611861051370908,767541248
1678831642971,200,320,10402,5413,31450.953125,221,24,43,3,32,424,3,70,0.05929745138605184,767070208
1678831644374,200,1174,10622,6722,34985.0546875,563,20,557,15,34,2822,3,70,0.05482481532896924,780369920
1678831646262,200,1157,19742,13331,38351.5625,783,215,97,42,62,6920,3,70,0.024000851588615726,764932096
1678831648115,200,1177,2722,1369,39805.3359375,153,21,970,156,33,17,3,70,0.0619333452811604,766550016
1678831650171,200,377,6322,3169,41219.3984375,152,6,80,185,139,17,3,70,0.03748818372449004,766582784
1678831651390,200,282,11902,5959,42765.25,126,86,38,228,32,17,3,70,0.039490338325417575,785039360
1678831653270,200,876,12722,6369,44305.3125,63,5,772,183,35,17,3,70,0.037389419048325025,781402112
1678831655317,200,187,362,6203,29470.9765625,97,9,39,102,42,12045,3,70,0.04165678820115918,753070080
1678831656542,200,894,11882,5949,31334.59375,807,3,50,237,34,17,3,70,0.060733142582090185,756830208
1678831658405,200,1255,7722,8467,38732.984375,424,19,735,72,77,9212,3,70,0.01944816355565752,768335872
1678831660457,200,2045,6482,3249,40696.1796875,68,25,1919,148,33,17,3,70,0.06739940038448551,784961536
1678831662156,200,1908,18042,9029,42132.921875,200,76,1598,195,34,17,3,70,0.03884421734837439,791773184
1678831663549,200,1163,18122,10762,44222.3984375,374,39,670,18,80,3402,3,70,0.07596326089476775,791515136
1678831666212,200,1006,16442,8229,20180.8046875,433,38,458,271,77,17,3,70,0.046451126502991234,787697664
1678831668012,200,1032,3062,4856,25289.0234375,199,8,760,39,65,6650,3,70,0.061911678087802846,770703360
1678831671366,200,1341,6482,3249,27616.09375,554,140,603,200,44,17,3,70,0.5581333876285492,786145280
1678831669102,200,1222,9022,4519,27616.09375,1076,46,35,210,65,17,3,70,0.5581333876285492,786145280
1678831675037,200,840,10502,5259,29367.4375,72,99,634,132,34,17,3,70,0.03624236913293669,789680128
1678831676503,200,2690,702,359,32253.546875,2569,12,67,264,41,17,3,70,0.07119882373536597,774729728
1678831676129,200,3118,9982,4999,32317.0390625,622,9,2419,254,68,17,3,70,0.07119882373536597,786571264
1678831680190,200,1025,9162,4589,34395.3203125,167,155,613,180,90,17,3,70,0.04076090298409438,765173760
1678831682104,200,2299,15442,7729,36968.7578125,1998,187,73,189,41,17,3,70,0.04009835409836402,773758976
1678831682077,200,2377,162,89,36968.7578125,997,53,1261,230,66,17,3,70,0.04009835409836402,773730304
1678831685991,200,215,3202,1609,38401.3125,107,2,44,204,62,17,3,70,0.04362674171564472,784809984
1678831688159,200,1127,15142,7579,40659.6640625,254,9,828,163,36,17,3,70,0.060617231637902357,775172096
1678831688181,200,1999,1662,839,41227.3359375,887,139,942,134,31,17,3,70,0.060617231637902357,782610432
1678831691140,200,412,242,129,42648.578125,142,24,211,134,35,17,3,70,0.030027121981551406,777756672
1678831693301,200,1297,9522,4769,30362.015625,567,280,392,161,58,17,3,70,0.10365221730683347,753893376
1678831693333,200,1019,11822,11875,30415.46875,735,159,44,101,81,11929,3,70,0.10365221730683347,753889280
1678831696288,200,1082,9162,10321,41427.484375,63,56,924,96,39,11480,3,70,0.05252486100086173,759787520
1678831698449,200,3948,15482,7749,20778.8984375,1090,1896,926,181,36,17,3,70,0.04794878075073126,766480384
1678831701437,200,1827,16542,12616,25927.1953125,272,6,1450,60,99,8690,3,70,0.028076219253619986,774541312
1678831698467,200,3127,7042,8043,31922.90625,799,291,2001,70,36,9044,3,70,0.04794878075073126,766025728
1678831706057,200,374,3502,1759,33415.859375,275,26,41,181,32,17,3,70,0.03562708843956599,746262528
1678831706567,200,1905,12742,6379,36364.4453125,316,109,1448,175,32,17,3,70,0.11531352548318212,731336704
1678831707131,200,1707,2802,4891,39732.25,504,123,1005,42,75,6980,3,70,0.033160104241360906,727543808
1678831711207,200,255,8882,9747,23368.2734375,135,7,72,87,41,10612,3,70,0.029336345925121254,728915968
1678831712285,200,1360,17022,8519,25362.1796875,219,389,715,197,37,17,3,70,0.24798595724960162,743636992
1678831712158,200,1876,6902,3459,26558.2890625,274,924,615,252,63,17,3,70,0.24798595724960162,743636992
1678831716374,200,2003,17682,8849,28938.2421875,835,6,1072,225,90,17,3,70,0.025783881403767295,756776960
1678831717418,200,2017,9582,4799,32512.0546875,358,989,628,138,42,17,3,70,0.02890252105453859,747118592
1678831718218,200,1051,7762,7491,34866.5234375,927,27,29,45,68,7220,3,70,0.055539310101649676,738361344
1678831722347,200,1095,1702,859,36658.84375,265,116,660,215,54,17,3,70,0.03710417758079179,718348288
1678831723201,200,2045,8462,4239,39555.0,405,72,1536,173,32,17,3,70,0.07780117207154522,677687296
1678831723368,200,2133,402,209,39555.0,1845,129,41,290,118,17,3,70,0.07780117207154522,677687296
1678831777073,200,580,16902,8459,42118.9375,311,3,144,183,122,17,4,70,0.007536751835592912,629170176
1678831777337,200,4455,19842,11274,19188.9375,228,8,4176,15,43,2706,4,70,0.06537668392555335,591400960
1678831777848,200,2337,5102,2559,21473.4921875,1943,29,113,202,252,17,4,70,0.02312474096179058,570527744
1678831777578,200,4037,10882,5449,23278.0234375,1973,932,1100,241,32,17,4,70,0.042267690685445336,586657792
1678831781357,200,1240,12702,6359,23299.7734375,947,102,67,140,124,17,4,70,0.04910414554009909,604389376
1678831784466,200,560,5702,2859,24752.4140625,387,49,91,161,33,17,4,70,0.03301776075131437,584925184
1678831786722,200,1105,1642,829,26334.1640625,255,32,772,216,46,17,4,70,0.03632041575567316,585297920
1678831787490,200,3680,11482,5749,28309.703125,780,16,2812,245,72,17,4,70,0.058470664378926986,585650176
1678831788216,200,3868,11242,11745,40402.015625,965,2774,86,104,43,12248,4,70,0.058470664378926986,593199104
1678831791324,200,1194,7282,3649,41736.0625,448,56,635,232,55,17,4,70,0.0363089614932135,587493376
1678831793581,200,1129,12902,11687,25399.484375,95,118,836,85,80,10472,4,70,0.0506043977507407,592777216
1678831795280,200,1221,11462,5739,27353.2890625,64,12,1051,216,94,17,4,70,0.04364530219425302,578441216
1678831798183,200,4373,1522,769,30657.375,723,168,3404,236,78,17,4,70,0.028131341768937865,574984192
1678831796263,200,4435,15202,7609,30676.4765625,1623,300,2443,216,69,17,4,70,0.028131341768937865,583876608
1678831800439,200,2863,18742,9379,32143.8984375,1519,1171,102,299,71,17,4,70,0.06130581601346297,583770112
1678831802574,200,3404,7782,3899,34112.1875,270,53,2930,275,151,17,4,70,0.03837833242012583,581017600
1678831806946,200,2585,1402,709,36124.46875,1060,13,1481,140,31,17,4,70,0.028843610537022536,577708032
1678831806731,200,3094,14402,13137,22619.96875,1814,91,1146,100,43,11872,4,70,0.028843610537022536,577093632
1678831808377,200,2965,10062,5039,22800.7109375,1126,683,1126,160,30,17,4,70,0.07436480103914855,576598016
1678831811608,200,705,3082,2459,24366.140625,287,25,358,10,35,1837,4,70,0.03546289633474795,608989184
1678831813807,200,6849,10422,5219,28533.625,4569,176,2049,127,55,17,4,70,0.04197760943417257,615501824
1678831814552,200,4023,6762,3389,29878.296875,886,1141,1964,159,32,17,4,70,0.02892240494300097,585412608
1678831815644,200,8354,1542,779,29878.296875,929,5392,1978,264,55,17,4,70,0.02892240494300097,585412608
1678831818466,200,3421,10982,5499,30452.234375,1952,896,350,144,223,17,4,70,0.015381198434292986,629116928
1678831827452,200,3066,17982,8999,33042.84375,2721,3,279,122,63,17,4,70,0.037781652987506686,694222848
1678831829435,200,3344,12282,11881,19944.5703125,1715,1051,473,96,105,11480,4,70,0.029092661916988706,701620224
1678831829903,200,4897,6842,4861,21030.390625,1714,1861,1288,15,34,2880,4,70,0.029092661916988706,704380928
1678831829364,200,4031,19402,14503,28294.421875,187,233,3546,76,65,9604,4,70,0.029092661916988706,702210048
1678831837615,200,1331,16442,8229,29682.15625,262,165,873,269,31,17,4,70,0.03176058363107757,696045568
1678831839794,200,882,16902,8459,31405.9765625,160,68,557,174,97,17,4,70,0.04330239440763087,714936320
1678831840538,200,1351,10542,5279,33231.5703125,1165,33,87,253,66,17,4,70,0.06688759621860982,708988928
1678831841305,200,1392,10822,7344,35508.265625,251,41,954,21,146,3866,4,70,0.02749510643666789,694116352
1678831844475,200,220,6162,3089,36956.1796875,67,34,77,285,42,17,4,70,0.047242874595328874,694738944
1678831846664,200,869,19242,14745,21341.5390625,235,4,583,83,47,10248,4,70,0.039457127643762836,701681664
1678831847728,200,565,12002,11349,31103.4140625,413,3,104,87,45,10696,4,70,0.059841413551849285,713748480
1678831848965,200,570,5442,3155,32315.1796875,443,9,84,5,34,868,4,70,0.03747038790184893,703754240
1678831851333,200,194,6782,3399,33780.8359375,113,3,43,202,35,17,4,70,0.04390785224143614,678756352
1678831853511,200,15061,7862,8999,44020.046875,103,71,14847,81,40,10136,4,70,0.03989680197448954,667631616
1678831854599,200,12890,11002,5509,19888.578125,1082,10760,979,173,69,17,4,70,1.0,668110848
1678831858191,200,2107,16902,11821,25973.6328125,300,23,1739,40,45,6740,4,70,0.009020360165229328,562593792
1678831855832,200,4234,15902,13243,33445.140625,1008,2016,1054,86,156,10584,4,70,0.04552747948335096,668155904
1678831874554,200,3597,7722,3869,36069.3359375,191,25,3268,261,112,17,4,70,0.048276605361068946,547885056
1678831877550,200,4131,2342,6155,20621.9921875,554,135,3285,80,157,9968,4,70,1.0,552398848
1678831877661,200,5167,17982,8999,22328.21875,3719,34,1368,192,46,17,4,70,0.04323125776260464,552398848
1678831875558,200,5349,4682,2349,22467.9765625,3806,133,1335,177,75,17,4,70,0.030304746470006156,545271808
1678831882886,200,2183,19162,9589,23050.640625,1238,12,901,196,32,17,4,70,0.017735519756858227,552382464
1678831886730,200,257,822,419,24533.59375,97,92,35,201,33,17,4,70,0.05308352078186192,537387008
1678831887864,200,894,10202,10785,36896.375,99,37,699,95,59,11368,4,70,0.06803250686790878,543801344
1678831887947,200,915,9282,5965,37291.375,679,86,34,14,116,2648,4,70,0.06803250686790878,542408704
1678831889754,200,1125,9222,7182,40648.6328125,348,243,498,27,36,5142,4,70,0.06116276982078232,543285248
1678831893615,200,1408,2362,1189,42424.75,178,73,1126,267,31,17,4,70,0.022782972538534937,540241920
1678831894735,200,2996,17702,8859,21816.359375,1048,4,1910,280,34,17,4,70,0.059541331687134595,556167168
1678831894834,200,3060,5202,2609,21816.359375,433,43,2519,159,65,17,4,70,0.059541331687134595,556146688
1678831896603,200,925,19002,9509,22200.4140625,796,7,87,249,35,17,4,70,0.02705969625054911,567906304
1678831900449,200,274,13702,6859,23729.8359375,134,3,103,215,33,17,4,70,0.03314396349864012,569323520
1678831902573,200,3998,11582,5799,27237.3671875,316,63,3568,260,51,17,4,70,0.0548494008046685,578330624
1678831902593,200,4067,6982,8587,35003.8359375,1811,5,2134,82,117,10192,4,70,0.0548494008046685,575033344
1678831903473,200,3171,18302,9159,36334.4765625,226,1972,900,293,73,17,4,70,0.038245552401068576,580710400
1678831907318,200,925,16462,8239,37701.90625,146,2,744,291,33,17,4,70,0.03629746667145316,585293824
1678831910636,200,731,3102,6969,22305.7578125,398,157,68,89,108,10836,4,70,0.04307809883067036,582901760
1678831910504,200,2621,9782,4899,23540.0703125,781,30,1777,222,33,17,4,70,0.04307809883067036,586633216
1678831911650,200,3774,16502,11516,28533.796875,1933,34,1568,38,239,6530,4,70,0.05117245789693916,583286784
1678831914169,200,5036,16982,15282,43188.453125,2301,1522,1076,118,137,13582,4,70,0.03456851371010484,581595136
1678831917528,200,739,10722,5369,44494.8046875,622,3,79,290,35,17,4,70,0.0270017553301105,558092288
1678831917371,200,3299,17562,8789,21714.421875,1208,1015,998,139,78,17,4,70,0.0270017553301105,557985792
1678831921633,200,2382,4482,2249,21725.8984375,1160,241,949,214,32,17,4,70,0.030899608329419053,551301120
1678831924862,200,2200,11162,5589,23374.9296875,80,13,2052,164,54,17,4,70,0.03712537820365284,546189312
1678831925403,200,414,1262,639,25115.8125,189,48,45,289,132,17,4,70,0.050383003531566405,556838912
1678831926947,200,1723,14842,7429,26363.9140625,452,71,489,291,711,17,4,70,0.050383003531566405,556838912
1678831932264,200,1945,16282,8149,31352.671875,496,687,730,258,32,17,4,70,0.6012621695463116,538918912
1678831928495,200,2678,12122,9611,35767.5234375,64,70,2483,44,61,7100,4,70,0.06193286288286566,552775680
1678831931729,200,3062,7362,5556,37936.765625,507,675,803,20,44,3750,4,70,0.6012621695463116,538918912
1678831933816,200,2445,7662,7816,41256.15625,715,511,1118,52,101,7970,4,70,0.031779523126136945,538918912
1678831940591,200,519,2042,1029,42881.59375,76,15,356,179,72,17,4,70,0.0315068642311949,539164672
1678831940690,200,1147,13982,9504,20631.375,308,304,432,27,103,5026,4,70,0.0315068642311949,542339072
1678831941719,200,4242,14782,7399,23501.375,192,1096,2921,252,33,17,4,70,0.08979982717760768,539901952
1678831941779,200,3953,16542,8279,23811.09375,657,114,3153,154,29,17,4,70,0.08979982717760768,559529984
1678831947449,200,1481,1742,879,25633.796875,140,1248,50,258,43,17,4,70,0.047142104018562246,546549760
1678831947548,200,603,13782,6899,26794.6640625,260,70,149,243,124,17,4,70,0.047142104018562246,546549760
1678831949806,200,1904,9082,4549,28626.0859375,1053,73,721,135,57,17,4,70,0.04632572514213474,533327872
1678831950614,200,1212,9082,4549,29785.7109375,258,666,200,192,88,17,4,70,0.022242015045424245,540672000
1678831954306,200,4420,3622,1819,31773.3125,586,11,3038,151,785,17,4,70,0.05405671222504594,547905536
1678831954406,200,6100,14362,10821,38899.7578125,1940,2979,1072,45,109,7280,4,70,0.05405671222504594,545128448
1678831956696,200,3123,7542,3779,39088.03125,948,30,2110,145,35,17,4,70,0.029761731671452633,532140032
1678831957471,200,3738,10002,5009,39713.28125,977,56,2351,287,354,17,4,70,0.029761731671452633,532140032
1678831962487,200,1433,15242,7629,42506.0234375,1010,50,260,231,113,17,4,70,0.04170055857995998,517439488
1678831964765,200,1982,1062,4666,21841.15625,960,9,969,55,44,8270,4,70,0.04231573646409301,503955456
1678831967321,200,3250,10522,5269,24484.0859375,365,39,2754,157,92,17,4,70,0.08351855149700434,502906880
1678831966762,200,5226,17542,8779,25237.421875,3045,85,2061,272,35,17,4,70,0.08351855149700434,502906880
1678831970212,200,5754,262,1397,27672.5390625,1759,1928,2031,14,36,2532,4,70,0.027192146150493045,496484352
1678831971624,200,4007,7042,4382,29762.046875,955,1110,1906,9,36,1723,4,70,0.05132575540718886,509091840
1678831976981,200,1862,1122,5223,37636.546875,868,20,909,73,65,9324,4,70,0.027357732023879932,552443904
1678831975013,200,4185,18902,9459,37685.578125,893,1974,1280,137,38,17,4,70,0.027868527612493876,516800512
1678831980657,200,2854,15222,7619,19500.6953125,683,126,1996,122,49,17,4,70,0.04139597988736761,543330304
1678831982596,200,2158,13322,11813,24887.1484375,951,13,1046,83,148,10304,4,70,0.021513592302368812,555401216
1678831983885,200,1967,10702,12171,39161.109375,798,12,1117,118,40,13640,4,70,0.085329937570949,555110400
1678831983859,200,2956,15182,7599,39197.1171875,810,86,2029,286,31,17,4,70,0.085329937570949,555110400
1678831989666,200,361,16382,8199,41106.8203125,136,22,103,247,100,17,4,70,0.04017355222807375,551616512
1678831989738,200,1359,1422,719,42445.390625,111,262,954,244,32,17,4,70,1.0,551616512
1678831990758,200,2269,10922,6930,44817.09375,68,56,2112,16,33,2938,4,70,0.06686128553654697,540749824
1678831991630,200,1268,6522,3269,20238.5859375,589,3,528,264,148,17,4,70,0.07786532778354496,542130176
1678831996538,200,617,6602,3309,30922.9453125,277,18,74,220,248,17,4,70,0.03197745730813321,559149056
1678831996600,200,645,662,6977,35755.8984375,477,21,106,115,41,13292,4,70,0.03197745730813321,558157824
1678831997951,200,1049,18042,14159,19707.8359375,841,62,101,83,45,10276,4,70,0.05947254470518746,542167040
1678831999185,200,1194,2482,1249,20976.5703125,149,93,886,229,66,17,4,70,0.040479397457830926,557047808
1678832003388,200,3387,12982,6499,24401.9609375,163,12,3058,123,154,17,4,70,0.03868530761232029,549199872
1678832006043,200,2178,16302,8159,26016.609375,1881,52,177,139,68,17,4,70,1.0,555261952
1678832003467,200,5346,2942,4781,29061.7265625,1837,31,3299,39,179,6620,4,70,0.03868530761232029,548487168
1678832004810,200,3088,5902,2959,30263.921875,1069,1879,105,233,35,17,4,70,0.048918112745932184,554213376
1678832011095,200,165,12742,10459,36570.2578125,89,3,36,60,37,8176,4,70,0.028649172712737144,559722496
1678832012961,200,261,18442,10284,39112.7421875,102,84,40,12,35,2126,4,70,0.04537340191248593,553369600
1678832013055,200,452,16762,8389,42740.1640625,257,10,136,281,49,17,4,70,0.04537340191248593,546394112
1678832013923,200,597,10342,9329,20814.84375,193,8,181,62,215,8316,4,70,0.05640809496776615,545824768
1678832017961,200,905,16882,8441,22367.6953125,229,89,514,0,73,0,4,70,0.037789559676750746,535068672
1678832019832,200,475,18422,13316,28775.7109375,220,59,112,55,84,8210,4,70,0.0478225605624907,551731200
1678832019928,200,1925,10622,5319,30308.84375,463,17,1384,266,61,17,4,70,0.0478225605624907,534544384
1678832020787,200,1222,5022,8391,41336.96875,191,21,949,99,61,11760,4,70,0.09076264392330191,544886784
1678832024822,200,280,18902,9459,42919.40625,107,21,67,162,84,17,4,70,0.03000956772240422,514424832
1678832026781,200,446,1582,799,19697.171875,145,7,109,276,185,17,4,70,0.04736107793730718,524255232
1678832026687,200,4328,12422,12596,32579.046875,366,14,3806,109,142,12770,4,70,0.04736107793730718,520208384
1678832027648,200,1316,9402,4709,34119.3359375,839,385,47,213,45,17,4,70,0.10807806324110672,539107328
1678832031684,200,595,19742,9879,35318.5234375,448,5,54,269,88,17,4,70,0.020258492112371566,528130048
1678832033643,200,1839,1082,549,37131.5625,627,168,776,261,268,17,4,70,0.05320853161771352,526401536
1678832035148,200,5302,1682,849,39546.078125,810,4045,228,208,219,17,4,70,0.07223786335703059,512917504
1678832040494,200,2000,9102,4559,42850.421875,1769,158,40,218,33,17,4,70,0.018708020399536746,539136000
1678832038528,200,2859,8602,4309,19256.171875,1770,967,61,151,61,17,4,70,0.028366129975453232,550502400
