name,resultv,latency,inlen,outlen,mem,tprocess2,tprocess3,tkafka,kafkalen,tdatabase,resulsetlen,numthread,tranrate,loadcpu,freemem
1678842458141,200,170475,19302,9659,21631.5078125,516,168271,1516,193,172,17,4,30,0.010948242605798497,857341952
1678842636731,200,121368,14142,7079,26108.28125,281,120915,78,140,94,17,4,30,0.007607624693769143,940826624
1678842603783,200,166500,13602,6809,27955.8984375,94,166234,125,192,47,17,4,30,0.012442288773624893,990965760
1678842579090,200,209699,1642,829,29851.84375,501,208556,313,241,329,17,4,30,0.006482015910380061,1012240384
1678842596697,200,195532,9102,4559,19984.28125,506,193723,1255,224,48,17,4,30,0.012656576975246782,981790720
1678842800588,200,45796,4082,6056,27175.0078125,188,45515,62,53,31,8030,4,30,0.01707354938138979,834572288
1678842854492,200,50749,702,4636,21877.2734375,234,50265,188,58,62,8570,4,30,0.0066673836550735785,1379323904
1678842796875,200,124370,5642,2829,24124.734375,110,124120,109,143,31,17,4,30,0.016997456941117414,838557696
1678842766209,200,168936,14982,7499,26042.6171875,250,168608,47,195,31,17,4,30,0.004827582325653537,896204800
1678842913328,200,86279,1682,6749,26850.4765625,94,85935,109,99,141,11816,4,30,0.005047105556324208,1357758464
1678842778526,200,232100,11682,5849,28788.84375,156,231819,78,267,47,17,4,30,0.012665519698818562,846008320
1678843007687,200,20142,15822,10105,19617.8125,94,19793,208,23,47,4388,4,30,0.005212303807779182,1270386688
1678842929444,200,149265,18182,9099,22531.671875,531,148562,94,171,78,17,4,30,0.009669268862365684,1333374976
1678843018728,200,70332,12222,11165,31291.7265625,234,69973,94,81,31,10108,4,30,0.012772694646465708,1220820992
1678843113163,200,39443,15402,11281,37988.90625,750,38318,297,44,78,7160,2,20,0.018062265687258373,1088458752
1678842943231,200,250169,7722,3869,19264.5234375,110,249715,313,288,31,17,4,30,0.010202374407573964,1309143040
1678843035928,200,212129,822,419,21674.21875,93,211536,469,244,31,17,4,30,0.00769524029058108,1226289152
1678843158711,200,131862,3102,1559,23790.6484375,125,130298,1408,151,31,17,2,20,0.00600445868950977,1251405824
1678843112674,200,196483,15762,7889,25711.0390625,312,196015,110,226,46,17,2,20,0.00707939267471671,1079468032
1678843296673,200,141680,10342,5179,30052.0859375,94,141289,266,163,31,17,2,20,0.00628444759596384,1138065408
1678843312276,200,154892,8102,4059,32356.4921875,141,154439,265,178,47,17,2,20,0.009024854188519381,1112797184
1678843444455,200,36723,7322,7061,37200.0234375,94,36504,94,41,31,6800,2,20,0.0037214377680710644,1115971584
1678843473281,200,78390,6122,8549,27257.515625,63,78046,234,90,47,10976,2,20,0.006522438971121326,1156300800
1678843487372,200,108923,11262,5639,29788.2421875,469,108235,78,125,141,17,2,20,0.009417335843790916,1135603712
1678843602445,200,193958,10622,5319,35672.125,94,193661,172,224,31,17,2,20,0.0055918097058486,1118052352
1678843557770,200,240248,1322,669,37017.9921875,317,239859,38,277,34,17,2,20,0.004994986812787264,1116786688
1678843802537,200,91339,13442,12845,30126.6953125,422,89745,1110,104,62,12248,2,20,0.004764201554241725,1248890880
1678843804110,200,98393,1762,7469,22605.9140625,250,98050,62,114,31,13176,2,20,0.024472965869727702,1243017216
1678843908632,200,54214,15502,11923,30718.234375,218,53871,63,62,62,8344,2,20,0.014569823343223133,1173684224
1678843968932,200,5861,18102,9656,32698.1796875,79,5516,235,7,31,1210,2,20,0.005051732451136995,1113329664
1678843899971,200,240439,3182,1599,37945.5625,157,240001,140,277,141,17,2,20,0.004561637353256597,1155256320
1678843980935,200,182685,12162,6089,39700.625,375,182122,156,209,32,17,2,20,0.011642353458721545,1116917760
1678844171414,200,81766,602,5971,30489.609375,172,81389,126,94,79,11340,3,30,0.01755616872870282,1105260544
1678844171748,200,96224,19502,16179,21595.0859375,727,95413,38,110,46,12857,3,30,0.030211684816235613,1073557504
1678844171081,200,104820,5362,2689,23047.9140625,445,104287,57,121,31,17,3,30,0.005202661995406044,1109716992
1678844278123,200,59592,9202,9067,32026.546875,70,59319,172,69,31,8932,3,30,0.01549826756645558,1052250112
1678844257317,200,116413,1582,799,34563.34375,524,115071,724,133,94,17,3,30,0.005571709028389652,1053638656
1678844379806,200,48707,8642,8456,19255.6484375,79,48307,258,55,63,8270,3,30,0.00762871744000623,1103224832
1678844343960,200,122106,16702,8359,21715.5703125,125,121571,379,141,31,17,3,30,0.005225599807723466,1048891392
1678844434664,500,47517,13942,6979,25673.015625,114,47341,27,269,35,17,3,30,0.007099959431399806,1033617408
1678844274070,500,208252,13482,6749,26216.859375,125,208000,71,274,56,17,3,30,0.011577673272532604,1041723392
1678845053309,200,192753,9122,4569,22022.75,625,187941,2843,213,1344,17,2,20,0.24999869091594576,825540608
1678845052819,200,238061,12962,6489,28085.6953125,437,237468,125,274,31,17,2,20,0.24999869091594576,825540608
1678845254591,200,92994,13802,13155,21982.328125,282,92212,328,107,172,12509,2,20,0.009592016196021206,565477376
1678845516230,200,12523,3722,3156,21643.6640625,297,11758,437,14,31,2590,6,20,0.012879807385015303,1222397952
1678845297869,200,243353,1342,679,22895.25,297,242821,203,280,32,17,2,20,0.007440609568371751,1368768512
1678845353941,200,210800,16722,8369,24926.3125,297,209886,570,242,47,17,2,20,0.007932340774610148,1277861888
1678845515546,200,59852,13502,11231,32437.7578125,79,59477,265,69,31,8960,6,20,0.020196950971336003,1223278592
1678845515398,200,178342,13202,6609,23471.3984375,62,177624,578,204,78,17,6,20,0.0046326482471647145,1213235200
1678845552237,200,137559,20002,10009,25130.5546875,106,136813,596,158,44,17,6,20,0.008145718045642505,1215561728
1678845515713,200,186605,1662,839,26611.703125,64,186177,332,215,32,17,6,20,0.017624084836664413,1218310144
1678845516064,200,186773,15762,7889,28315.4765625,563,186089,79,215,42,17,6,20,0.012879807385015303,1199251456
1678845515928,200,232927,6602,3309,30869.734375,172,232458,250,269,47,17,6,20,0.01682932630471939,1201172480
1678845708155,200,37799,6682,6876,22424.3203125,257,37327,173,43,42,7070,6,20,0.014691608792436575,1219563520
1678845761006,200,5929,2762,1900,24642.859375,406,5007,485,6,31,1039,6,20,0.007010751893506247,1210675200
1678845581622,200,205865,14802,7409,26509.1640625,63,205689,71,238,42,17,6,20,0.010988371292037679,1334738944
1678845696976,200,99909,582,6951,27261.5390625,116,99345,402,115,46,13321,6,20,0.005892369184096375,1242849280
1678845720927,200,98636,13702,13439,27640.0703125,234,98121,219,114,62,13176,6,20,0.008350856146340221,1239683072
1678845814998,200,8584,11682,6759,29303.078125,156,8352,44,10,32,1837,6,20,0.007465821191859675,1223389184
1678845805598,200,60155,9762,9389,37681.2734375,109,59874,141,69,31,9016,6,20,0.009297732200701151,1201291264
1678845850998,200,20744,7102,5803,20226.5390625,165,20455,75,24,49,4504,6,20,0.008795521029102868,1185480704
1678845711451,200,179314,9222,4619,22311.9453125,79,179157,46,207,32,17,6,20,0.020664771253436194,1223303168
1678845797014,200,110641,17922,8969,24049.2421875,98,110415,73,128,55,17,6,20,0.0110904700463405,1201770496
1678845908979,200,8414,14582,8152,26042.015625,291,8048,39,9,36,1723,6,20,0.010163344835893717,1252790272
1678845889843,200,65589,7982,8793,35102.6328125,110,65354,93,76,32,9604,6,20,0.014758005798481657,1255460864
1678845837644,200,119069,9362,4689,36497.3515625,97,118889,49,138,34,17,6,20,0.010335709215397273,1202581504
1678845764055,200,195974,13622,6819,38051.1328125,94,195536,309,226,35,17,6,20,0.01797464981931019,1221836800
1678845974847,200,13821,1582,2260,20588.421875,188,13289,313,16,31,2938,6,20,0.03549705993471267,1224814592
1678845978155,200,43236,3742,5706,26853.0390625,188,42422,459,49,167,7670,6,20,0.023771334639719678,1204838400
1678845944970,200,91999,3722,8072,20081.59375,75,91501,376,106,47,12422,6,20,0.008212057924687403,1228242944
1678846010856,200,28139,16482,11161,23932.0078125,92,27783,226,31,38,5840,6,20,0.0074055475104320475,1225322496
1678845883966,200,176896,11062,5539,26405.5546875,188,176552,125,204,31,17,6,20,0.009472536233261941,1277288448
1678846039554,200,114715,13522,6769,30012.5703125,235,114340,109,132,31,17,6,20,0.015236652818377654,1218707456
1678845925923,200,249739,8882,4449,31919.046875,78,249364,266,288,31,17,6,20,0.01109225552562336,1235632128
1678846193786,200,27406,18682,12291,36799.9765625,78,27109,172,32,47,5900,6,20,0.007360956062549839,1272344576
1678845973557,200,254257,11502,5759,38327.3515625,384,253765,74,293,34,17,6,20,0.01093090783729057,1214627840
1678846057110,200,228212,8062,4039,20774.6484375,110,227008,1062,262,32,17,6,20,0.019437859830551126,1194401792
1678846055071,200,237057,11022,5519,22371.140625,281,236441,303,273,32,17,6,20,0.00806627150583331,1198350336
1678846239288,200,59076,17342,13081,29527.0546875,501,58363,170,67,42,8820,6,20,0.0066923350980297525,1227431936
1678846079084,200,225496,16782,8399,31569.34375,146,225132,128,260,90,17,6,20,0.007107552217059559,1206640640
1678846172516,200,147013,8642,4329,33546.625,108,146405,456,169,44,17,6,20,0.004764677075687693,1327063040
1678846245941,200,95467,5322,9060,26493.7734375,125,94687,609,110,46,12799,6,20,0.011725452972446229,1250398208
1678846303398,200,58007,9762,9235,33951.1875,921,56961,94,66,31,8708,6,20,0.0073395271687923085,852344832
1678846359510,200,7360,9742,5618,35700.8515625,292,6924,103,8,41,1495,6,20,0.009327990915296864,1063038976
1678846379588,200,8974,5542,3718,37941.75,260,8651,25,10,38,1894,6,20,0.009316939581028208,1031188480
1678846310243,200,128696,13222,6619,20163.734375,344,128055,265,148,32,17,6,20,0.02395400410715993,948625408
1678846337692,200,102908,3142,8405,34735.625,93,102487,282,119,46,13669,6,20,0.0072524443356579635,1031962624
1678846415575,200,28263,19022,12476,38672.4140625,78,27904,250,32,31,5930,6,20,0.00778170805359172,1040732160
1678846322655,200,208869,2582,1299,22845.2578125,375,208290,94,241,110,17,6,20,0.016427271284062274,1044361216
1678846461941,200,72011,17462,13855,31917.0234375,93,71417,454,83,47,10248,6,20,0.02131449333710075,1012912128
1678846395502,200,165411,5142,2579,34256.21875,78,164864,444,191,25,17,6,20,0.010819858871269175,1040535552
1678846316458,200,259349,18162,9089,36018.4765625,372,258794,112,298,71,17,6,20,0.015190634687726001,1049919488
1678846549598,200,39723,18882,13081,20049.046875,229,39101,351,45,42,7280,6,20,0.004641434376129221,1102479360
1678846458713,200,158323,2522,1269,22539.2734375,78,157901,313,183,31,17,6,20,0.05139849357482198,1005547520
1678846607377,200,24276,10722,8019,26062.4765625,190,23974,73,28,39,5316,6,20,0.009240462174208748,1048420352
1678846457082,200,220911,16782,8399,28679.21875,1113,219673,79,254,46,17,6,20,0.007532025104208339,977014784
1678846644372,200,61490,9882,9505,36383.546875,156,61037,266,71,31,9128,1,20,0.008740770236113797,978219008
1678846593893,200,122658,12542,6279,38316.4375,125,122408,94,141,31,17,6,20,0.01384479975723395,1087983616
1678846579031,200,254679,19002,9509,20864.59375,94,254194,360,294,31,17,6,20,0.009965562467713454,1073418240
1678846709034,200,222652,12742,6379,24173.7109375,797,221558,203,256,94,17,1,20,0.0044754222721254825,960335872
1678881006333,500,289714,6082,7689,29532.375,1151,457,287126,72,979,9296,6,40,0.38631925725607147,643506176
1678881005670,500,289710,14742,8753,29572.640625,1181,413,287125,15,990,2764,6,40,0.38631925725607147,643506176
1678881005494,500,289752,5782,2899,30465.046875,1323,273,287121,174,1035,17,6,40,0.38631925725607147,643493888
1678881005833,500,289887,15362,12749,30465.046875,1381,345,287115,81,1044,10136,6,40,0.38631925725607147,643452928
1678881006027,500,289895,15562,7789,30465.046875,1554,166,287130,287,1045,17,6,40,0.38631925725607147,643452928
1678881006314,500,289776,15522,11776,30483.3984375,1166,432,287130,53,1048,8030,6,40,0.38631925725607147,643506176
1678881413761,500,158895,19162,9589,35692.3671875,572,142,157152,135,1028,17,6,40,0.46180150367495476,581234688
1678881413720,500,158876,3642,1829,35692.3671875,501,90,157180,121,1104,17,6,40,0.46180150367495476,582434816
1678881413623,500,158978,4222,2119,35692.3671875,611,213,157141,183,1013,17,6,40,0.46180150367495476,577847296
1678881413675,500,158965,10502,10081,36642.125,427,141,157315,76,1082,9660,6,40,0.46180150367495476,580984832
1678881413608,500,158990,8442,4229,36892.3359375,250,181,157470,289,1089,17,6,40,0.46180150367495476,579055616
1678881413666,500,159008,19042,11019,37151.2578125,365,161,157387,16,1095,2996,6,40,0.46180150367495476,578183168
1678881845468,500,79006,16022,8019,31542.40625,113,7,78181,143,705,17,6,40,0.23628131767096938,537505792
1678881845803,500,75669,6582,3299,31542.40625,74,6,74880,124,706,17,6,40,0.037183205042351966,537055232
1678881845634,500,77349,11602,5809,31542.40625,114,9,76527,160,696,17,6,40,0.042431458823878714,535162880
1678881845967,500,74017,16782,13893,34940.53125,98,5,73185,91,728,11004,6,40,0.02802945487598603,534192128
1678881845120,500,81142,16342,8179,35426.5546875,90,118,80182,181,751,17,6,40,0.2155374573063405,536846336
1678881845271,500,80682,6122,3069,35860.1640625,120,4,79792,244,736,17,6,40,0.2155374573063405,538648576
1678882391408,500,126533,11462,8846,34603.171875,99,4,125434,35,995,6230,6,40,0.22333053360762328,386154496
1678882391756,500,123201,2422,6755,34723.1015625,117,2,121984,92,1097,11088,6,40,0.042078721455590724,429023232
1678882391587,500,124894,16022,8019,41895.78125,118,5,123742,187,1029,17,6,40,0.0420586960844154,429080576
1678882391046,500,128496,5182,6931,42050.484375,345,143,126974,66,1034,8680,6,40,0.5450936340040747,415105024
1678882391927,500,121562,7422,10125,42143.390625,88,6,120430,110,1038,12828,6,40,0.0514994049889837,427507712
1678882391239,500,128289,4042,8130,43120.9296875,182,4,127027,104,1076,12219,6,40,0.5450936340040747,400400384
1678882539396,500,16507,9642,5884,33096.171875,553,77,15138,12,739,2126,6,40,0.466400275412472,632299520
1678882539677,500,16519,15902,7959,33096.171875,659,68,15052,195,740,17,6,40,0.466400275412472,632299520
1678882539683,500,16452,10262,5139,33096.171875,125,48,15585,154,694,17,6,40,0.466400275412472,632516608
1678882539683,500,16515,5862,2939,33767.8359375,771,37,14940,230,766,17,6,40,0.466400275412472,632721408
1678882539557,500,16524,3622,1819,34220.859375,298,82,15415,234,729,17,6,40,0.466400275412472,632303616
1678882539639,500,16645,14162,11715,34466.546875,426,122,15209,72,886,9268,6,40,0.466400275412472,631394304
1678882619593,500,72841,17862,8939,28521.7421875,390,78,71873,201,500,17,6,40,0.3571644094637939,495960064
1678882619707,500,72901,842,429,28853.8046875,1047,125,71202,150,527,17,6,40,0.3571644094637939,495996928
1678882619655,500,73013,7062,4392,32525.0078125,328,188,71903,9,593,1723,6,40,0.3571644094637939,496205824
1678882619708,500,72964,3402,2334,36521.8203125,1188,94,71076,7,606,1267,6,40,0.3571644094637939,495878144
1678882619706,500,73039,8862,9065,36521.8203125,437,156,71826,72,620,9268,6,40,0.3571644094637939,494989312
1678882619626,500,73015,18922,10756,36844.375,437,219,71733,14,626,2590,6,40,0.3571644094637939,495165440
1678882764521,500,377,402,4,22979.4921875,80,3,0,0,294,17,6,40,0.266490834331075,493416448
1678882764318,500,975,3962,4,23411.3125,160,86,0,0,729,9800,6,40,0.5451202578898525,500662272
1678882764676,500,262,10622,4,35540.3125,186,47,0,0,29,17,6,40,0.25810144887370495,492670976
1678882764847,500,105,6382,4,35821.15625,66,6,0,0,33,17,6,40,0.019176042575355403,495292416
1678882765020,500,181,7162,4,36260.6640625,143,3,1,0,34,17,6,40,0.041594677679626005,495353856
1678882765181,500,172,19242,4,36628.421875,138,7,0,0,27,17,6,40,0.02835081880793622,497762304
1678882774818,500,109,15742,4,37481.6953125,78,0,0,0,31,17,6,40,0.012148426607315757,494276608
1678882776720,500,188,2082,4,26550.453125,141,0,0,0,47,12596,6,40,0.022926979894748064,497770496
1678882778177,500,188,15302,4,27076.1640625,157,0,0,0,31,17,6,40,0.028534111823038465,513429504
1678882799134,500,90,9122,4,28172.9375,58,3,0,0,28,17,2,30,0.006719224693066892,508493824
1678882799629,500,110,3622,4,28478.21875,77,5,0,0,28,17,2,30,0.01882706898342503,512376832
1678882805128,500,395,6422,4,33921.546875,359,4,0,0,32,8372,2,30,0.018410978764158484,506920960
1678882807628,500,141,3922,4,24802.8828125,94,0,0,0,47,13437,2,30,0.0188589800106077,507342848
1678882813127,500,152,4382,4,30220.4296875,112,4,0,0,36,8204,2,30,0.014220450123070374,508960768
1678882831571,500,125,9362,4,30929.3828125,94,0,0,0,31,17,1,30,0.008074192363729336,458600448
1678882835567,500,156,7482,4,34073.8828125,110,15,0,0,31,6350,1,30,0.015570626981315571,454967296
1678882839566,500,172,4702,4,34627.875,125,16,0,0,31,17,1,30,0.019684143137092314,456736768
